timestamp_ms,tp10_alpha,tp10_beta,tp10_theta,engagement_score,threshold,head_yaw,head_pitch,left_gaze,reward_triggered,event
# Session started: 5/31/2026 8:55:10 AM
# Unity Version: 6000.2.8f1
# Scene: AVTrainingSession1Pilot
timestamp_ms,tp10_alpha,tp10_beta,tp10_theta,engagement_score,threshold,head_yaw,head_pitch,left_gaze,reward_triggered,event
269795,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
269906,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
270017,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
270129,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
270240,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
270352,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
270463,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
270574,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
270686,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
270797,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
270909,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
271020,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
271131,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
271243,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
271354,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
271465,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
271577,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
271688,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
271800,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
271911,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
272022,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
272134,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
272245,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
272357,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
272468,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
272579,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
272691,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
272802,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
272913,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
273025,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
273136,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
273248,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
273359,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
273470,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
