timestamp_ms,tp10_alpha,tp10_beta,tp10_theta,engagement_score,threshold,head_yaw,head_pitch,left_gaze,reward_triggered,event
# Session started: 5/31/2026 9:12:41 AM
# Unity Version: 6000.2.8f1
# Scene: AVTrainingSession1Pilot
timestamp_ms,tp10_alpha,tp10_beta,tp10_theta,engagement_score,threshold,head_yaw,head_pitch,left_gaze,reward_triggered,event
134030,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
134142,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
134253,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
134364,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
134476,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
134587,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
134698,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
134810,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
134921,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
135033,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
135144,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
135255,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
135367,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
135478,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
135590,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
135701,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
135812,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
135924,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
136035,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
136146,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
136258,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
136369,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
136481,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
136592,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
136703,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
136815,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
136926,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
137038,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
137149,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
137260,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
137372,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
137483,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
137595,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
137706,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
137817,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
137929,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
138040,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
138151,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
138263,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
138374,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
138486,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
138597,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
138708,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
138820,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
138931,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
139043,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
139154,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
139265,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
139377,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
139488,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
139599,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
139711,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
139822,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
139934,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
140045,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
140156,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
140268,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
140379,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
140491,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
140602,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
140713,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
140825,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
140936,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
141048,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
141159,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
141270,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
141382,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
141493,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
141604,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
141716,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
141827,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
141939,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
142050,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
142161,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
142273,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
142384,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
142496,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
142607,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
142718,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
142830,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
142941,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
143052,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
143164,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
143275,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
143387,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
143498,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
143609,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
143721,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
143832,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
143944,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
144055,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
144166,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
144278,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
144389,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
144501,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
144612,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
144723,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
144835,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
144946,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
145057,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
145169,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
145280,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
145392,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
145503,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
145614,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
145726,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
145837,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
145949,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
146060,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
146171,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
146283,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
146394,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
146506,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
146617,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
146728,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
146840,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
146951,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
147062,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
147174,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
147285,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
147397,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
147508,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
147619,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
147731,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
147842,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
147954,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
148065,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
148176,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
148288,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
148399,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
148510,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
148622,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
148733,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
148845,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
148956,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
149067,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
149179,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
149290,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
149402,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
149513,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
149624,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
149736,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
149847,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
149959,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
150070,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
150181,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
150293,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
150404,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
150515,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
150627,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
150738,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
150850,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
150961,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
151072,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
151184,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
151295,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
151407,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
151518,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
151629,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
151741,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
151852,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
151964,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
152075,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
152186,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
152298,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
152409,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
152520,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
152632,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
152743,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
152855,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
152966,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
153077,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
153189,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
153300,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
153412,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
153523,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
153634,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
153746,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
153857,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
153968,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
154080,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
154191,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
154303,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
154414,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
154525,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
154637,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
154748,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
154860,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
154971,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
155082,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
155194,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
155305,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
155417,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
155528,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
155639,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
155751,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
155862,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
155973,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
156085,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
156196,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
156308,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
156419,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
156530,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
156642,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
156753,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
156865,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
156976,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
157087,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
157199,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
157310,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
157422,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
157533,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
157644,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
157756,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
157867,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
157978,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
158090,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
158201,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
158313,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
158424,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
158535,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
158647,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
158758,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
158870,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
158981,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
159092,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
159204,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
159315,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
159426,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
159538,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
159649,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
159761,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
159872,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
159983,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
160095,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
160206,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
160318,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
160429,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
160540,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
160652,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
160763,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
160875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
160986,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
161097,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
161209,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
161320,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
161431,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
161543,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
161654,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
161766,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
161877,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
161988,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
162100,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
162211,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
162323,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
162434,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
162545,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
162657,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
162768,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
162879,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
162991,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
163102,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
163214,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
163325,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
163436,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
163548,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,reward_triggered
163659,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
163771,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
163882,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
163993,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
164105,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
164216,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,1,
164328,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
164439,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
164550,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
164662,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
164773,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
164884,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
164996,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
165107,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
165219,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
165330,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
165441,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
165553,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
165664,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
165776,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
165887,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
165998,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
166110,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
166221,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
166332,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
166444,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
166555,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
166667,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
166778,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
166889,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
167001,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
167112,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
167224,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
167335,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
167446,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
167558,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
167669,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
167781,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
167892,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
168003,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
168115,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
168226,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
168337,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
168449,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
168560,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
168672,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
168783,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
168894,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
169006,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
169117,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
169229,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
169340,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
169451,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
169563,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
169674,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
169786,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
169897,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
170008,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
170120,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
170231,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
170342,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
170454,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
170565,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
170677,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
170788,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
170899,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
171011,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
171122,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
171234,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
171345,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0,0,
